 676,          ,02,18,58.0,+,23,10,04,  A1V+F3III         , ,     ,-013,*,
 677,          ,02,19,37.3,+,39,50,06,  B8V               , ,     ,-008,,
 678,   Pi 2Hyi,02,15,28.5,-,67,44,47,  K2III             , ,     ,+017,,
 679,          ,02,20,41.4,+,47,18,39,  B5V               , ,     ,+002,,
 680,          ,02,20,04.4,+,30,11,18,  K0                , ,     ,-001,,
 681, 68Omi Cet,02,19,20.7,-,02,58,39,  M7IIIe+Bep        , ,+.024,+064,*,
 682, 63    And,02,20,58.2,+,50,09,05,  B9pSi             , ,     ,-002,*,
 683,          ,02,18,58.5,-,25,56,44,  G5V               , ,+.089,+007,,
 684,          ,02,19,40.8,-,04,20,44,  A3V               , ,     ,+018,,
 685,  9    Per,02,22,21.4,+,55,50,44,  A2Ia              , ,     ,-015,*,
 686,          ,02,19,24.7,-,41,50,54,  K2III             , ,     ,+023,,
 687,          ,02,22,50.3,+,41,23,47,  F0III-IV          , ,     ,-035,,
 688,          ,02,19,54.3,-,55,56,41,  K5III             , ,     ,+049,,
 689, 69    Cet,02,21,56.6,+,00,23,45,  M2III             , ,     ,+023,,
 690,          ,02,23,51.8,+,55,21,52,  F7Ib              , ,     ,-026,*,
 691, 70    Cet,02,22,12.4,-,00,53,06,  F0Vn              , ,     ,+020,,
 692,          ,02,22,01.4,-,10,46,40,  F0V               , ,     ,+012,,
 693,          ,02,22,05.0,-,17,39,44,  K0III             , ,     ,-003,*,
 694, 64    And,02,24,24.9,+,50,00,24,  G8III             , ,-.001,-013,,
 695,   Kap For,02,22,32.6,-,23,48,59,  G0Va              , ,+.077,+018,,
 696, 10    Per,02,25,16.0,+,56,36,36,  B2Ia              , ,     ,-046,*,
 697,          ,02,22,57.8,-,18,21,16,  G5                , ,     ,+020,,
 698,          ,02,22,11.8,-,43,12,00,  K0III             , ,     ,-007,,
 699, 65    And,02,25,37.4,+,50,16,43,  K4+III            , ,+.011,-005,,
 700,          ,02,23,06.5,-,37,34,35,  K2III             , ,     ,+011,,
 701,          ,02,22,54.6,-,51,05,32,  A5V               , ,     ,+005,,
 702, 24Xi  Ari,02,24,49.0,+,10,36,38,  B7IV              , ,     ,+004,,
 703,          ,02,24,20.1,-,25,50,51,  K3III             , ,     ,+034,,
 704, 71    Cet,02,24,58.4,-,02,46,48,  A0III             , ,     ,+012,*,
 705,   Del Hyi,02,21,44.9,-,68,39,34,  A3V               , ,+.050,+006,,
 706,          ,02,24,33.8,-,40,50,26,  G2V               , ,     ,+001,*,
 707,   Iot Cas,02,29,04.0,+,67,24,09,  A5pSr             , ,+.023,+001,*,
 708, 72Rho Cet,02,25,57.0,-,12,17,26,  B9.5Vn            , ,+.029,+010,,
 709, 66    And,02,27,51.8,+,50,34,11,  F4V               , ,     ,-004,*,
 710,          ,02,26,00.3,-,15,20,28,  A6VpSrCr          , ,+.015,-008,*,
 711,          ,02,27,07.0,+,27,00,48,  K5III             , ,     ,-048,,
 712, 11    Tri,02,27,27.7,+,31,48,05, gK1                , ,     ,-039,,
 713,          ,02,26,35.2,-,20,02,34,  K2III             , ,     ,+042,,
 714,   Lam Hor,02,24,53.9,-,60,18,43,  F2III             , ,+.023,+006,,
 715,   Kap Hyi,02,22,52.3,-,73,38,45,  K1III             , ,     ,+022,,
 716,          ,02,29,25.0,+,55,32,11,  A2pShell          , ,     ,+002,*,
 717, 12    Tri,02,28,10.0,+,29,40,10,  F0III             , ,     ,-025,,
 718, 73Xi 2Cet,02,28,09.5,+,08,27,36,  B9III             , ,+.030,+011,,
 719,          ,02,28,00.0,+,01,57,39,  K0III             , ,     ,+018,,
 720, 13    Tri,02,28,48.5,+,29,55,55,  G0V               , ,     ,+040,,
 721,   Kap Eri,02,26,59.1,-,47,42,14,  B5IV              , ,     ,+028,*,
 722,          ,02,25,26.3,-,66,29,41,  M5III             , ,     ,+002,*,
 723,          ,02,29,13.6,+,23,28,08,  A5m               , ,     ,+021,,
 724,   Phi For,02,28,01.7,-,33,48,40,  A2V               , ,+.015,+019,,
 725,          ,02,29,35.3,+,09,33,57,  K2III             , ,     ,-011,*,
 726,          ,02,30,16.6,+,33,50,02,  K1III             , ,     ,+007,,
 727,          ,02,28,35.4,-,31,06,09,  K2IIICNII         , ,     ,-002,,
 728,          ,02,30,32.4,+,25,14,06,  F6IV              ,D,+.022,-011,*,
 729, 26    Ari,02,30,38.4,+,19,51,19,  A9V               , ,     ,+019,*,
 730,          ,02,29,55.4,-,22,40,58,  A9V               , ,     ,+013,,
 731, 27    Ari,02,30,54.4,+,17,42,14,  G5III-IV          , ,     ,-118,,
 732,          ,02,30,45.2,+,00,15,19,  A7III-IV s        , ,     ,-002,*,
 733,          ,02,30,13.8,-,25,11,11, dA9n               , ,     ,+025,*,
 734,          ,02,28,04.4,-,64,17,59,  A0V               , ,     ,+010,,
 735,          ,02,30,32.8,-,22,32,44,  M1III             , ,     ,-019,*,
 736, 14    Tri,02,32,06.2,+,36,08,50,  K5III             , ,     ,-036,*,
 737,          ,02,31,30.1,+,02,16,02,  K3III             , ,+.041,+026,,
 738,          ,02,32,52.5,+,34,32,33,  K0III             , ,     ,-002,,
 739, 75    Cet,02,32,09.4,-,01,02,06, gG3                , ,     ,-005,,
 740, 76Sig Cet,02,32,05.2,-,15,14,41,  F4IV              , ,+.035,-029,,
 741, 29    Ari,02,32,54.1,+,15,02,05,  F8V               , ,     ,+006,,
 742,          ,02,32,14.8,-,36,25,39,  G8III             , ,     ,+013,*,
 743,          ,02,38,02.0,+,72,49,06,  G8III             , ,+.011,-002,,
 744,   Lam1For,02,33,07.0,-,34,39,00,  K0III             , ,     ,+013,,
 745,          ,02,33,40.2,-,20,00,07,  K0                , ,     ,-006,,
 746,          ,02,35,27.9,+,39,39,52,  B9pHgMn           , ,     ,-008,*,
 747,          ,02,37,36.1,+,65,44,44,  K5III             , ,     ,+041,,
 748,          ,02,35,38.8,+,37,18,44,  K3III             , ,     ,-006,,
 749,   Ome For,02,33,50.7,-,28,13,57,  B9.5V             , ,     ,+010,*,
 750, 15    Tri,02,35,46.8,+,34,41,15,  M3IIIa            , ,+.016,-010,*,
 751,          ,02,35,04.1,+,07,28,17, gG6                , ,     ,-025,*,
 752, 77    Cet,02,34,42.7,-,07,51,34, gK4                , ,     ,+025,*,
 753,          ,02,36,04.9,+,06,53,13,  K3V               , ,+.147,+023,*,
 754, 78Nu  Cet,02,35,52.5,+,05,35,36,  G8III             , ,+.002,+005,*,
 755,          ,02,33,54.6,-,51,05,37,  F6V               , ,     ,-008,,
 756,          ,02,36,57.2,+,38,43,58,  F5V               , ,     ,+001,,
 757,          ,02,36,42.9,+,31,36,27,  K0                , ,     ,+003,,
 758,          ,02,37,02.5,+,34,15,50,  M4IIIe            , ,+.008,+067,*,
 759, 80    Cet,02,36,00.0,-,07,49,54,  M0III             , ,     ,+014,,
 760,          ,02,37,20.8,+,39,53,45,  B5V               , ,     ,+016,*,
 761,          ,02,37,06.4,+,32,53,31,  F8V               , ,     ,+000,,
 762,          ,02,33,33.6,-,62,35,13,  B9V               , ,     ,+001,,
 763, 31    Ari,02,36,37.9,+,12,26,51,  F7V               , ,+.035,+007,*,
 764, 30    Ari,02,36,57.7,+,24,38,54,  F4V               , ,+.018,+017,*,
 765, 30    Ari,02,37,00.5,+,24,38,51,  F6III             , ,+.018,+015,*,
 766,          ,02,36,35.1,+,07,43,47, gK0                , ,     ,-025,,
 767,   Iot1For,02,36,09.3,-,30,02,41,  G8-K0III          , ,     ,+002,,
 768,          ,02,38,17.8,+,37,43,36,  F6III             , ,     ,+009,*,
 769,          ,02,38,27.8,+,38,05,22,  B9.5V             , ,     ,+002,*,
 770,          ,02,38,00.8,+,07,41,43,  F6IV              , ,     ,+013,,
 771, 81    Cet,02,37,41.8,-,03,23,46, gG5                , ,     ,+008,,
 772,   Lam2For,02,36,58.6,-,34,34,42,  G5IV              , ,+.056,+010,,
 773, 32Nu  Ari,02,38,49.0,+,21,57,41,  A7V               , ,+.013,+008,,
 774,          ,02,47,47.6,+,81,26,54,  G8pBa3            , ,+.013,+018,*,
 775,          ,02,38,36.9,+,03,26,35,  G9III             , ,     ,+002,,
 776,   Mu  Hyi,02,31,40.5,-,79,06,34,  G8III             , ,+.001,-015,,
 777,   Iot2For,02,38,18.7,-,30,11,39,  F4V               , ,     ,+029,,
 778,   Eta Hor,02,37,24.4,-,52,32,35,  A6V               , ,+.025,-003,,
 779, 82Del Cet,02,39,29.0,+,00,19,43,  B2IV              , ,+.001,+013,*,
 780,          ,02,38,24.8,-,37,59,26,  G0IV              , ,     ,+043,*,
 781, 83Eps Cet,02,39,33.8,-,11,52,20,  F5V+F6V           , ,+.072,+015,*,
 782, 33    Ari,02,40,41.1,+,27,03,39,  A3V               , ,+.002,+017,*,
 783,          ,02,40,15.7,+,06,06,43,  F3V:              , ,     ,+018,,
 784,          ,02,40,12.3,-,09,27,11,  F6V               , ,     ,-004,,
 785, 11    Per,02,43,02.8,+,55,06,21,  B7IIIpHg          , ,     ,-002,*,
 786,          ,02,40,02.5,-,30,38,02,  K0III             , ,     ,-004,,
 787,          ,02,42,59.7,+,53,31,34,  K0II-III          , ,     ,-012,*,
 788, 12    Per,02,42,14.9,+,40,11,38,  F9V               , ,+.043,-023,*,
 789,          ,02,39,48.0,-,42,53,30,  A2V               , ,+.028,+018,,
 790, 84    Cet,02,41,13.9,-,00,41,45,  F7IV              , ,+.036,+008,*,
 791,          ,02,44,49.7,+,67,49,29,  A5III             , ,     ,+005,*,
 792,          ,02,43,01.9,+,48,15,56,  G5II              , ,     ,-005,*,
 793, 34Mu  Ari,02,42,22.0,+,20,00,42,  A0Vnp:            , ,     ,-007,*,
 794,   Iot Eri,02,40,40.0,-,39,51,20,  K0III             , ,+.038,-009,,
 795,          ,02,41,48.3,-,03,12,48, gG9                , ,     ,+004,,
 796,          ,02,41,34.0,-,14,32,58,  F5III:            , ,     ,+002,,
 797,          ,02,42,28.9,+,10,44,30,  A2V               , ,     ,+006,*,
 798,          ,02,39,31.7,-,64,16,55,  B8V               , ,     ,-001,*,
 799, 13The Per,02,44,12.0,+,49,13,42,  F8V               , ,+.077,+025,*,
 800, 14    Per,02,44,05.2,+,44,17,49,  G0Ib-IICa1CH-1    , ,     ,-003,,
 801, 35    Ari,02,43,27.1,+,27,42,26,  B3V               , ,     ,+013,*,
 802,   Zet Hor,02,40,39.6,-,54,33,00,  F4IV              , ,+.031,-001,*,
 803,          ,02,43,51.2,+,25,38,17,  A2Vp:             , ,-.000,-011,*,
 804, 86Gam Cet,02,43,18.0,+,03,14,09,  A3V               , ,+.052,-005,*,
 805,          ,02,42,06.6,-,38,23,02,  G8III             , ,     ,+017,,
 806,   Eps Hyi,02,39,35.4,-,68,16,01,  B9V               , ,     ,+006,*,
 807,          ,02,42,08.5,-,46,31,28,  K1III             , ,     ,+013,,
 808, 36    Ari,02,44,19.1,+,17,45,50,  K2III             , ,     ,-032,*,
 809, 37Omi Ari,02,44,32.9,+,15,18,42,  B9Vn              , ,     ,-007,,
 810,   Iot Hor,02,42,33.5,-,50,48,01,  G0V               , ,+.069,+016,,
 811, 89Pi  Cet,02,44,07.4,-,13,51,31,  B7V               , ,     ,+015,,
 812, 38    Ari,02,44,57.6,+,12,26,45,  A7III-IV          , ,+.027,-002,*,
 813, 87Mu  Cet,02,44,56.5,+,10,06,51,  F0IV              , ,+.046,+030,*,
 814,          ,02,43,20.3,-,40,31,39,  B9V               ,D,+.009,+016,*,
 815,          ,02,48,55.5,+,69,38,03,  A3V               , ,     ,-039,*,
 816,          ,02,45,20.9,+,04,42,42, gF0                , ,     ,+020,,
 817,          ,02,44,20.5,-,32,31,30,  A1V               , ,     ,+021,,
 818,  1Tau1Eri,02,45,06.2,-,18,34,21,  F6V               , ,+.072,+026,*,
 819,          ,02,46,58.3,+,35,59,01,  G8III             , ,     ,+021,*,
 820,          ,02,47,03.5,+,35,33,18,  A9V               ,D,+.013,-004,*,
 821,          ,02,44,10.7,-,52,34,14,  A2V               , ,     ,+010,,
 822,          ,02,45,16.5,-,46,17,14,  K2III             , ,     ,+032,,
 823,          ,02,43,26.6,-,66,42,52,  F5V               , ,+.010,-020,*,
 824, 39    Ari,02,47,54.5,+,29,14,50,  K1.5III           , ,+.027,-015,,
 825,          ,02,49,30.8,+,57,05,03,  A5Ia              , ,     ,-038,*,
 826,          ,02,46,45.2,-,21,38,23,  F3IV              , ,     ,+007,,
 827,          ,02,47,11.2,-,22,29,08,  F2                , ,     ,+003,,
 828, 40    Ari,02,48,32.1,+,18,17,01,  K1III             , ,     ,+047,*,
 829,          ,02,51,58.7,+,68,53,19,  F5:Ib-II          , ,+.010,-007,*,
 830,          ,02,48,45.9,+,25,11,17,  A0V               , ,     ,+014,*,
 831,          ,02,49,27.1,+,37,19,34,  F6III-IV          , ,     ,+012,,
 832,          ,02,47,56.0,-,12,27,38,  M4III             , ,     ,-014,*,
 833,   Gam Hor,02,45,27.5,-,63,42,16,  G8III-IV          , ,     ,-011,,
 834, 15Eta Per,02,50,41.8,+,55,53,44,  K3-Ib-IIa         , ,+.006,-001,*,
 835,   Eta1For,02,47,33.7,-,35,33,03,  K0-1III           , ,     ,+003,,
 836, 42Pi  Ari,02,49,17.5,+,17,27,51,  B6V               , ,     ,+009,*,
 837,   Zet Hyi,02,45,32.6,-,67,37,00,  A2IV-V            , ,+.009,+004,,
 838, 41    Ari,02,49,59.0,+,27,15,38,  B8Vn              , ,+.034,+004,*,
 839,          ,02,51,45.5,+,58,18,53,  A1m               , ,     ,-005,*,
 840, 16    Per,02,50,35.1,+,38,19,07,  F2III             , ,+.024,+014,*,
 841,   Bet For,02,49,05.4,-,32,24,21,  K0-IIIFe-0.5      , ,+.026,+017,*,
 842,          ,02,51,41.7,+,46,50,31,  G8III             , ,     ,-012,,
 843, 17    Per,02,51,30.8,+,35,03,35,  K5+III            , ,+.004,+014,*,
 844,   Gam1For,02,49,51.0,-,24,33,37,  K1III             , ,     ,-006,*,
 845,   Gam2For,02,49,54.2,-,27,56,30,  A0V               , ,+.025,+024,,
 846,          ,02,52,52.0,+,52,59,52,  B8III             , ,-.004,+001,*,
 847, 43Sig Ari,02,51,29.6,+,15,04,55,  B7V               , ,     ,+017,,
 848,   Eta2For,02,50,14.8,-,35,50,37,  K0III             , ,     ,+022,*,
 849,          ,02,53,21.2,+,48,34,10,  G5I               , ,     ,-001,,
 850,  2Tau2Eri,02,51,02.3,-,21,00,15,  K0III             , ,+.031,-009,*,
 851,   Eta3For,02,50,40.4,-,35,40,34,  K5III             , ,+.017,+012,*,
 852,   Nu  Hor,02,49,01.5,-,62,48,24,  A2V               , ,+.001,+031,,
 853,          ,02,50,47.9,-,39,55,54,  A0V               , ,     ,+019,,
 854, 18Tau Per,02,54,15.5,+,52,45,45,  G4III+A4V         , ,+.019,+002,*,
 855, 20    Per,02,53,42.6,+,38,20,15,  F4IV              , ,+.011,+006,*,
 856,          ,02,53,11.7,+,16,29,00,  F5III             , ,     ,+009,,
 857,          ,02,52,32.1,-,12,46,10,  K2V               , ,+.121,+019,,
 858,          ,02,51,55.3,-,30,48,52,  F8IV-V            , ,     ,+008,,
 859,          ,02,52,50.5,-,09,26,28,  A7IV              , ,     ,+035,*,
 860,          ,02,55,56.9,+,61,31,16,  F4V               , ,     ,+029,,
 861,          ,02,56,24.8,+,64,19,57,  K3Ib              , ,     ,-022,*,
 862,          ,02,53,35.3,-,22,22,35,  K0III             , ,     ,+049,*,
 863,   Psi For,02,53,34.4,-,38,26,13,  F6IV              , ,     ,+021,,
 864,          ,02,56,50.6,+,51,15,39,  K5III             , ,     ,+005,,
 865,          ,02,56,33.4,+,47,09,50, gK3                , ,     ,-013,*,
 866,          ,02,52,19.2,-,62,54,35,  K1III             , ,     ,+017,,
 867, 45Rho2Ari,02,55,48.5,+,18,19,54,  M6-III:           , ,+.014,+046,*,
 868,          ,02,53,52.9,-,49,53,25,  M7IIIe            , ,+.013,+060,*,
 869, 46Rho3Ari,02,56,26.1,+,18,01,23,  F6V               , ,+.038,+015,*,
 870,          ,02,56,13.8,+,08,22,54,  F7IV              , ,     ,+029,,
 871,          ,02,54,06.5,-,50,52,17,  K4III             , ,     ,-013,,
 872,   Nu  Hyi,02,50,28.5,-,75,04,01,  K3III             , ,+.011,+005,*,
 873, 21    Per,02,57,17.3,+,31,56,03,  B9pSi             , ,+.003,+008,*,
 874,  3Eta Eri,02,56,25.7,-,08,53,53,  K1-IIIbBa0.2:     , ,+.033,-020,*,
 875,          ,02,56,37.4,-,03,42,44,  A1Vn              , ,+.026,-015,*,
 876,          ,02,58,02.3,+,38,36,54, gK3                , ,     ,-041,,
 877,          ,02,57,04.6,+,04,30,04,  M4IIIab           , ,     ,+052,,
 878, 47    Ari,02,58,05.2,+,20,40,07,  F5IV              , ,+.030,+028,*,
 879, 22Pi  Per,02,58,45.7,+,39,39,46,  A2Vn              , ,+.009,+014,*,
 880,          ,02,54,20.9,-,64,26,08,  K2-3III           , ,     ,+006,,
 881,          ,03,06,07.8,+,79,25,07,  M1III+F7IV        ,D,+.008,-038,*,
 882, 24    Per,02,59,03.7,+,35,10,59,  K2III             , ,     ,-036,,
 883,  4    Eri,02,57,23.7,-,23,51,43,  A5V               , ,+.029,+029,,
 884,          ,02,57,13.1,-,29,51,19,  A2-3V:+G:         , ,     ,+027,*,
 885,          ,02,59,49.9,+,47,13,15,  G5:III*           , ,-.007,+007,*,
 886,          ,02,59,39.9,+,41,01,59,  K2                , ,     ,+032,,
 887, 48Eps Ari,02,59,12.7,+,21,20,25,  A2V s             , ,+.005,-006,*,
 888, 48Eps Ari,02,59,12.7,+,21,20,25,  A2V s             , ,+.005,-008,*,
 889,  6    Eri,02,58,05.7,-,23,36,22,  K2III             , ,     ,+007,,
 890,          ,03,00,52.2,+,52,21,06,  B7V               , ,     ,-005,*,
 891,          ,03,00,53.4,+,52,21,08,  B9V               , ,     ,-002,*,
 892,          ,02,58,42.0,-,02,46,57,  A2IV              , ,+.016,-007,,
 893,          ,02,57,32.7,-,38,11,28,  A0Vn              , ,     ,+020,,
 894,          ,03,00,11.8,+,38,07,54,  B8Vne             , ,     ,-016,*,
 895,          ,02,58,47.4,-,09,46,35,  A2m               , ,     ,-018,,
 896, 91Lam Cet,02,59,42.9,+,08,54,27,  B6III             , ,     ,+010,*,
 897,   The1Eri,02,58,15.7,-,40,18,17,  A4III             , ,+.035,+012,*,
 898,   The2Eri,02,58,16.3,-,40,18,16,  A1V               , ,+.035,+019,*,
 899,  5    Eri,02,59,41.2,-,02,27,54,  B9.5V             , ,     ,+018,,
 900,          ,02,59,06.6,-,28,54,25,  K1III             , ,     ,+014,,
 901,   Zet For,02,59,36.1,-,25,16,27,  F2V               , ,+.029,+021,*,
 902,          ,03,00,44.1,+,10,52,13,  K6                , ,     ,+018,,
 903,          ,02,59,38.3,-,32,30,26,  A0V               , ,     ,+016,,
 904,  7    Eri,03,00,51.0,-,02,52,43,  M1III             , ,     ,+080,*,
 905, 49    Ari,03,01,54.1,+,26,27,44,  A3m               , ,     ,-004,,
 906,          ,03,11,42.8,+,81,28,14,  A7III-IV          , ,+.018,-003,*,
 907,  8Rho1Eri,03,01,10.0,-,07,39,46,  K0II              , ,     ,+014,*,
 908,          ,03,01,52.3,+,05,20,10,  K0                , ,     ,-059,,
 909,   Bet Hor,02,58,47.8,-,64,04,17,  A3-5IIIm:         , ,     ,+024,,
 910, 93    Cet,03,02,22.5,+,04,21,10,  B7V               , ,     ,+012,,
 911, 92Alp Cet,03,02,16.8,+,04,05,23,  M1.5IIIa          , ,+.009,-026,*,
 912,          ,03,01,56.1,-,09,57,41, gG6                , ,     ,+012,,
 913,          ,03,02,09.3,-,06,29,41,  G0IV-V            , ,     ,+016,*,
 914,   Eps For,03,01,37.7,-,28,05,30,  G5IV              , ,+.039,+038,,
 915, 23Gam Per,03,04,47.8,+,53,30,23,  G8III+A2V         , ,+.016,+003,*,
 916,          ,03,03,30.3,+,28,16,11,  F0V               , ,     ,+011,,
 917,  9Rho2Eri,03,02,42.3,-,07,41,07,  K0II-III          , ,     ,+025,*,
 918,          ,03,05,32.4,+,56,42,21,  G9.5III           , ,+.005,-045,,
 919, 11Tau3Eri,03,02,23.5,-,23,37,28,  A4IV              , ,+.059,-010,*,
 920,          ,03,05,39.9,+,56,04,07,  G9III             , ,     ,-011,,
 921, 25Rho Per,03,05,10.6,+,38,50,25,  M4II              , ,+.011,+028,*,
 922,          ,03,07,19.0,+,64,03,28,  B9V               , ,     ,-002,,
 923,          ,03,05,20.8,+,40,34,57,  K0III             , ,     ,-034,,
 924,          ,03,04,40.7,+,15,51,22,  K3III             , ,     ,-032,,
 925, 10Rho3Eri,03,04,16.4,-,07,36,03,  A8V               , ,+.026,+015,,
 926,          ,03,04,38.1,+,01,51,49,  K0III             , ,     ,+001,,
 927, 52    Ari,03,05,26.7,+,25,15,19,  B7V               ,D,+.004,+009,*,
 928, 52    Ari,03,05,26.7,+,25,15,19,  B7V               ,D,+.004,+009,*,
 929,          ,03,02,55.9,-,46,58,30,  K2-3III           , ,     ,+016,,
 930,          ,03,08,03.9,+,52,12,48,  B5V               , ,     ,+006,,
 931,          ,03,06,23.7,+,13,11,14,  K3III             , ,     ,-015,,
 932,          ,03,11,56.3,+,74,23,37,  A2Vnn             , ,+.032,+010,,
 933,          ,03,07,47.4,+,47,18,30,  A3Vnn             , ,     ,-010,,
 934,   Mu  Hor,03,03,36.8,-,59,44,16,  F0IV              , ,+.025,+017,,
 935,          ,03,06,33.5,-,06,05,19,  M3III             , ,     ,+017,,
 936, 26Bet Per,03,08,10.1,+,40,57,20,  B8V               , ,+.045,+004,*,
 937,   Iot Per,03,09,04.0,+,49,36,48,  G0V               , ,+.084,+050,*,
 938, 53    Ari,03,07,25.7,+,17,52,48,  B1.5V             , ,     ,+021,*,
 939,   The Hyi,03,02,15.4,-,71,54,09,  B3V+A0IV          ,D,+.103,+012,*,
 940, 54    Ari,03,08,21.2,+,18,47,42,  M0III             , ,+.032,+043,*,
 941, 27Kap Per,03,09,29.8,+,44,51,26,  K0III             , ,+.033,+029,*,
 942,          ,03,08,38.7,+,08,28,15,  G9III             , ,     ,+038,,
 943,          ,03,07,50.9,-,27,49,52,  A5V               , ,     ,+012,,
 944, 55    Ari,03,09,36.7,+,29,04,37,  B8III             , ,     ,-002,*,
 945,          ,03,10,08.8,+,27,49,12,  A0V               , ,     ,-005,*,
 946,          ,03,10,27.0,+,26,53,47,  K3III             , ,     ,-016,,
 947, 28Ome Per,03,11,17.4,+,39,36,42,  K1III             , ,+.023,+007,*,
 948,          ,03,10,38.9,+,11,52,21,  B8V               , ,     ,+001,*,
 949,          ,03,12,26.4,+,47,43,33,  K5III             , ,     ,-036,*,
 950,          ,03,12,09.6,+,42,22,34,  B4V               , ,     ,+006,*,
 951, 57Del Ari,03,11,37.8,+,19,43,36,  K2III             , ,+.027,+025,*,
 952,          ,03,11,21.9,+,13,02,52,  K0IIIp            , ,     ,+011,*,
 953,          ,03,10,35.4,-,23,44,18,  K0IV              , ,     ,+009,,
 954, 56    Ari,03,12,14.2,+,27,15,25,  B9pSi             , ,     ,+011,*,
 955,          ,03,11,18.8,-,03,48,42,  M1III             , ,     ,+024,*,
 956,          ,03,13,24.0,+,48,10,37,  G9III             , ,     ,-010,*,
 957,          ,03,11,16.8,-,16,01,31,  K0                , ,     ,-015,,
 958,          ,03,12,26.4,+,06,39,39,  K1IIIep+A6V       , ,     ,+005,*,
 959,          ,03,07,49.2,-,69,15,56,  K1III             , ,     ,+011,,
 960,          ,03,10,27.4,-,48,44,03,  K1III             , ,     ,+014,,
 961,          ,03,20,19.7,+,77,44,05,  A6V               , ,+.014,+004,*,
 962, 94    Cet,03,12,46.4,-,01,11,46,  F8V               , ,+.057,+018,*,
 963,   Alp For,03,12,04.3,-,28,59,13,  F8V               , ,+.075,-021,*,
 964,          ,03,15,48.0,+,57,08,27,  A0Ia              , ,     ,-012,*,
 965,          ,03,32,20.1,+,84,54,40,  G3IIp:+F0:V       , ,+.026,+033,*,
 966,          ,03,14,56.7,+,42,30,14,  K2III             , ,     ,+022,*,
 967,          ,03,17,31.6,+,65,39,31,  A3V               ,D,+.005,-006,*,
 968,          ,03,12,25.8,-,44,25,11,  F7III+A0V         ,D,+.025,+017,*,
 969,          ,03,16,12.2,+,50,56,16,  G6Ib-IIa          , ,+.010,+002,*,
 970,          ,03,13,01.5,-,35,56,38,  B8V               , ,     ,+022,,
 971,          ,03,15,20.5,+,30,33,24,  A1V s             , ,     ,-003,,
 972, 58Zet Ari,03,14,54.1,+,21,02,40,  A1V               , ,+.020,+007,,
 973,          ,03,16,04.7,+,45,20,45,  M2III             , ,     ,-003,,
 974,          ,03,13,38.0,-,29,48,15,  K1IICNIII         , ,     ,+023,*,
 975,          ,03,15,47.0,+,32,51,23,  F4V vw            , ,     ,+014,,
 976,          ,03,16,01.9,+,34,41,19,  A1m               , ,     ,+025,*,
 977,          ,03,12,33.2,-,57,19,18,  C5II              , ,     ,+014,*,
 978,          ,03,16,35.1,+,32,11,01,  G8IV              , ,     ,+019,,
 979,          ,03,17,11.4,+,40,29,00,  B9VpSi            ,D,+.004,-008,*,
 980,          ,03,15,00.2,-,26,06,01,  A5V               , ,     ,-002,,
 981,          ,03,07,32.0,-,78,59,22,  F2II-III          , ,     ,+011,*,
 982, 30    Per,03,17,47.4,+,44,01,30,  B8V               , ,     ,-001,*,
 983,          ,03,16,00.9,-,05,55,07,  B9V               , ,+.039,+007,*,
 984, 13Zet Eri,03,15,50.0,-,08,49,11,  A5m               , ,+.025,-004,*,
 985,          ,03,19,59.4,+,65,39,08,  B2.5Ven           , ,+.009,-003,*,
 986,          ,03,17,45.8,+,39,17,00,  A2IV              , ,     ,+027,,
 987, 29    Per,03,18,37.8,+,50,13,20,  B3V               , ,     ,-004,*,
 988, 14    Eri,03,16,35.7,-,09,09,16,  F1V               , ,     ,-005,,
 989, 31    Per,03,19,07.6,+,50,05,42,  B5V               , ,     ,+003,*,
 990,          ,03,16,11.3,-,30,49,39,  A0V               , ,     ,+020,,
 991,          ,03,18,43.8,+,34,13,22,  K2IICN1           , ,+.012,+002,*,
 992, 95    Cet,03,18,22.4,-,00,55,49,  G9IV              , ,+.017,+020,*,
 993,          ,03,18,02.8,-,28,47,49,  F3V+A8-9          , ,     ,+042,,
 994, 15    Eri,03,18,22.1,-,22,30,41,  G6III             , ,+.028,+024,*,
 995, 59    Ari,03,19,55.8,+,27,04,16,  G6IV              , ,     ,-000,,
 996, 96Kap1Cet,03,19,21.7,+,03,22,13,  G5V               , ,+.108,+020,*,
 997,          ,03,18,41.2,-,18,33,35,  F0IV              , ,+.029,+018,*,
 998,          ,03,17,26.6,-,47,45,06,  K2III             , ,     ,-009,,
 999,          ,03,20,20.4,+,29,02,54,  K2II-III          , ,-.008,-002,,
1000, 60    Ari,03,20,25.6,+,25,39,46, gK3                , ,     ,+026,,
1001,          ,03,21,52.6,+,49,04,15,  F6V               , ,+.015,+024,*,
1002, 32    Per,03,21,26.5,+,43,19,46,  A3V               , ,+.026,-007,,
1003, 16Tau4Eri,03,19,31.0,-,21,45,28,  M3.5IIIaCa-1      , ,-.013,+042,*,
1004,          ,03,19,34.8,-,24,07,23,  M2III             , ,     ,+015,*,
1005, 61Tau1Ari,03,21,13.6,+,21,08,49,  B5IV              , ,     ,+014,*,
1006,   Zet1Ret,03,17,46.2,-,62,34,31,  G2.5VFe1Hdel 1    , ,+.097,+012,*,
1007, 97Kap2Cet,03,21,06.8,+,03,40,32,  G8.5III           , ,     ,+011,,
1008,          ,03,19,55.7,-,43,04,11,  G8V               , ,+.156,+087,*,
